code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
NR;;10K;W;34:09.54;;Guayaquil;ECU;Outdoor;2021-05-29;Jhoselyn Jéssica Camargo;;;BOL;1996;Female
NR;;10K;W;39:41.52;;Windhoek;NAM;Outdoor;2003-06-09;Onkemetsi Solotate;;;BOT;1976;Female
NR;;10K;W;31:47.76;;Stuttgart;GER;Outdoor;1993-08-21;Carmen de Oliveira;;;BRA;1965;Female
NR;;10K;W;29:50.77;;Maia;POR;Outdoor;2021-05-08;Kalkidan Gezahegne;;;BRN;1991;Female
NR;;10K;W;32:30.07;;Stanford;USA;Outdoor;2019-03-29;Militsa Mircheva;;;BUL;1994;Female
NR;;10K;W;39:10.2;;Strasbourg;FRA;Outdoor;1996-09-22;Martine Bayo Hirchenhahn;;;CAF;;Female
NR;;10K;W;43:45.92;;Singapore;SGP;Outdoor;2016-07-16;Mey Jou Heng;;;CAM;;Female
NR;;10K;W;31:13.94;;Irvine;USA;Outdoor;2021-05-14;Andrea Seccafien;;;CAN;1990;Female
NR;;10K;W;34:21.19;;Philadelphia;USA;Outdoor;1989-04-27;Michelle Bush;;;CAY;1961;Female
NR;;10K;W;36:20.5;;Brazzaville;CGO;Outdoor;2018-07-08;Cleme Mambeke;;;CGO;;Female
NR;;10K;W;33:23.12;;Concepción;CHI;Outdoor;1996-11-30;Erika Olivera;;;CHI;1976;Female
NR;;10K;W;29:31.78;;Beijing;CHN;Outdoor;1993-09-08;Wang Junxia;;;CHN;1973;Female
NR;;10K;W;38:27.14;;Bouaké;CIV;Outdoor;1995-07-22;Maferima Traore;;;CIV;;Female
NR;;10K;W;36:47.3;;Yaoundé;CMR;Outdoor;2010-05-31;Tatou Tchinda;;;CMR;;Female
NR;;10K;W;37:39.9;;Angoulême;FRA;Outdoor;1993-10-04;Kungu Bakombo;;;COD;1962;Female
NR;;10K;W;32:19.59;;Stanford;USA;Outdoor;2019-05-02;Carolina Tabares;;;COL;1986;Female
NR;;10K;W;48:48.0;;Fomboni;COM;Outdoor;2013-12-29;Frahati Ali;;;COM;;Female
NR;;10K;W;37:46.59;;Lumezzane;ITA;Outdoor;2003-11-05;Sonia Lopes;;;CPV;1975;Female
NR;;10K;W;34:35.74;;San José3;CRC;Outdoor;2021-06-27;Diana Bogantes;;;CRC;1988;Female
NR;;10K;W;32:28.67;;London;GBR;Outdoor;2023-05-20;Bojana Bjeljac;;;CRO;1989;Female
NR;;10K;W;33:29.9;;La Habana;CUB;Outdoor;2023-09-16;Anisleidis Ochoa;;;CUB;2000;Female
NR;;10K;W;32:59.30;;Seoul;KOR;Outdoor;1988-09-26;Andri Avraam;;;CYP;1963;Female
NR;;10K;W;32:08.96;;Pace;FRA;Outdoor;2022-05-28;Moira Stewartová;;;CZE;1995;Female
NR;;10K;W;31:45.4;;København;DEN;Outdoor;1978-04-06;Loa Olafsson;;;DEN;1958;Female
NR;;10K;W;33:58.79;;Santo Domingo;DOM;Outdoor;2017-06-15;Andreina de la Rosa;;;DOM;1985;Female
NR;;10K;W;32:42.25;;Vancouver;CAN;Outdoor;1992-05-31;Martha Tenorio;;;ECU;1967;Female
NR;;10K;W;36:17.1;;El Maadi;EGY;Outdoor;2007-05-04;Sarah Ahmed Abou Hassan;;;EGY;;Female
NR;;10K;W;30:12.15;;Eugene;USA;Outdoor;2022-07-16;Rahel Daniel;;;ERI;2001;Female
NR;;10K;W;36:08.05;;Edwardsville;USA;Outdoor;1997-05-22;Debora Leonor Magora;;;ESA;;Female
NR;;10K;W;30:51.69;;Göteborg;SWE;Outdoor;2006-08-07;Marta Domínguez;;;ESP;1975;Female
NR;;10K;W;32:47.86;;Kyiv;URS;Outdoor;1988-08-02;Sirje Eichelmann;;;EST;1955;Female
NR;;10K;W;29:01.03;;Hengelo;NED;Outdoor;2021-06-08;Letesenbet Gidey;;;ETH;1998;Female
NR;;10K;W;38:49.6;;Suva;FIJ;Outdoor;1993-02-10;Salome Tabuatalei;;;FIJ;;Female
NR;;10K;W;31:12.78;;London;GBR;Outdoor;2023-05-20;Camilla Richardsson;;;FIN;1993;Female
NR;;10K;W;31:35.81;;Bilbao;ESP;Outdoor;2012-06-03;Christelle Daunay;;;FRA;1974;Female
NR;;10K;W;48:10.03;;Santa Rita;GUM;Outdoor;1999-04-06;Belinda Renmog;;;FSM;;Female
NR;;10K;W;41:33.49;;Ibadan;NGR;Outdoor;1997-08-23;Veronique Bigouna;;;GAB;;Female
NR;;10K;W;30:00.86;;San Juan Capistrano;USA;Outdoor;2023-03-04;Eilish McColgan;;;GBR;1990;Female
NR;;10K;W;43:24.5;;Mongomo;GUI;Outdoor;2002-05-07;Mercedes Asue Elo;;;GEQ;;Female
NR;;10K;W;31:01.71;;Austin;USA;Outdoor;2021-02-27;Konstanze Klosterhalfen;;;GER;1997;Female
NR;;10K;W;35:27.23;;Hutchinson;USA;Outdoor;2015-05-14;Lydia Mato;;;GHA;1994;Female
NR;;10K;W;36:23.36;;St. Clement;GBR;Outdoor;2015-07-01;Kim Baglietto;;;GIB;1992;Female
NR;;10K;W;31:36.16;;Río de Janeiro;BRA;Outdoor;2016-08-12;Alexi Pappas;;;GRE;1990;Female
NR;;10K;W;33:10.80;;Azusa;USA;Outdoor;2023-04-13;Viviana Aroche;;;GUA;1998;Female
NR;;10K;W;46:08.97;;La Seyne-sur-Mer;FRA;Outdoor;2014-03-29;Aïda Diallo-Camara;;;GUI;;Female
NR;;10K;W;37:12.43;;San Francisco;USA;Outdoor;2010-03-26;Sloan Siegrist;;;GUM;1980;Female
NR;;10K;W;37:21.71;;Macomb;USA;Outdoor;2003-05-15;Abidemi Charles;;;GUY;1980;Female
NR;;10K;W;32:39.88;;Walnut;USA;Outdoor;2002-04-19;Chan-Ropper Man Yee;;;HKG;1975;Female
NR;;10K;W;36:58.70;;San José3;CRC;Outdoor;2023-05-07;Yessica Carolina Espinal;;;HON;1993;Female
NR;;10K;W;31:40.31;;Watford;GBR;Outdoor;2003-07-05;Anikó Kálovics;;;HUN;1977;Female
NR;;10K;W;32:49.47;;Vientiane;LAO;Outdoor;2009-12-17;Triyaningsih;;;INA;1987;Female
NR;;10K;W;31:50.47;;Guangzhou;CHN;Outdoor;2010-11-21;Preeja Sreedharan;;;IND;1982;Female
NR;;10K;W;34:19.12;;Tehran;IRI;Outdoor;2023-10-13;Parisa Arab;;;IRI;1992;Female
NR;;10K;W;30:47.59;;München;GER;Outdoor;2002-08-06;Sonia O'Sullivan;;;IRL;1969;Female
NR;;10K;W;35:44.93;;Athína;GRE;Outdoor;1997-08-02;Maysa Hussein Matrood;;;IRQ;1977;Female
NR;;10K;W;32:47.40;;Dublin;IRL;Outdoor;1994-06-12;Martha Ernstsdóttir;;;ISL;1964;Female
NR;;10K;W;30:46.37;;München;GER;Outdoor;2022-08-15;Lonah Chemtai Salpeter;;;ISR;1988;Female
NR;;10K;W;36:27.71;;Walnut;USA;Outdoor;1999-04-16;Jackie Morgan;;;ISV;;Female
NR;;10K;W;31:05.57;;Heusden;BEL;Outdoor;2000-08-05;Maura Viceconte;;;ITA;1967;Female
NR;;10K;W;36:53.89;;Hays;USA;Outdoor;2013-05-04;Twishana Williams;;;JAM;1990;Female
NR;;10K;W;34:00.81;;London;GBR;Outdoor;2018-05-19;Tamara Armoush;;;JOR;1992;Female
NR;;10K;W;30:20.44;;Osaka;JPN;Outdoor;2020-12-04;Hitomi Niiya;;;JPN;1988;Female
NR;;10K;W;30:17.64;;Eugene;USA;Outdoor;2022-07-16;Caroline Kipkirui;;;KAZ;1994;Female
NR;;10K;W;29:32.53;;Río de Janeiro;BRA;Outdoor;2016-08-12;Vivian Cheruiyot;;;KEN;1983;Female
NR;;10K;W;31:36.90;;Río de Janeiro;BRA;Outdoor;2016-08-12;Darya Maslova;;;KGZ;1995;Female
NR;;10K;W;54:59.74;;Koror;PLW;Outdoor;1998-01-08;Ruute Keakea;;;KIR;;Female
NR;;10K;W;32:33.61;;Fukagawa;JPN;Outdoor;2018-07-11;Ahn Seul-Ki;;;KOR;1992;Female
NR;;10K;W;37:53.47;;Skopje;MKD;Outdoor;2017-04-29;Luljeta Zhegrova-Shala;;;KOS;1978;Female
NR;;10K;W;46:50.09;;Al-Kuwait;KUW;Outdoor;2019-10-27;Mizna Al-Nassar;;;KSA;;Female
NR;;10K;W;43:03.88;;Cairo;EGY;Outdoor;2019-04-07;Tayba Nader Mohamed;;;KUW;;Female
NR;;10K;W;37:24.85;;Singapore;SGP;Outdoor;2023-04-27;Lodkeo Inthakoumman;;;LAO;1995;Female
NR;;10K;W;30:38.78;;Göteborg;SWE;Outdoor;2006-08-07;Jeļena Prokopčuka;;;LAT;1976;Female
NR;;10K;W;36:31.80;;Québec City;CAN;Outdoor;2019-07-12;Maria Pia Nehme;;;LBN;1981;Female
NR;;10K;W;39:02.56;;St. Charles;USA;Outdoor;2004-05-13;Nessa Paul;;;LCA;;Female
NR;;10K;W;33:27.35;;Birmingham;GBR;Outdoor;2022-08-03;Neheng Khatala;;;LES;1992;Female
NR;;10K;W;39:43.65;;Dornbirn;AUT;Outdoor;2005-04-02;Kerstin Metzler-Mennenga;;;LIE;1981;Female
NR;;10K;W;32:30.48;;Tula;RUS;Outdoor;2005-06-14;Živilė Balčiūnaitė;;;LTU;1979;Female
NR;;10K;W;32:16.97;;Stuttgart;FRG;Outdoor;1986-08-30;Danièle Kaber;;;LUX;1960;Female
NR;;10K;W;38:52.01;;Xi'an;CHN;Outdoor;2021-10-22;Hoi Long;;;MAC;1984;Female
NR;;10K;W;33:52.25;;St-Paul-Reunion;FRA;Outdoor;1998-08-11;Clarisse Rasoarizy;;;MAD;1971;Female
NR;;10K;W;31:16.94;;Radès;TUN;Outdoor;2001-09-12;Asmae Leghzaoui;;;MAR;1976;Female
NR;;10K;W;33:50.80;;Bruxelles;BEL;Outdoor;1994-07-16;Palaniappan Jayanthi;;;MAS;;Female
NR;;10K;W;35:03.6;;Harare;ZIM;Outdoor;2005-07-03;Catherine Chikwakwa;;;MAW;1985;Female
NR;;10K;W;31:42.43;;Stuttgart;FRG;Outdoor;1986-08-30;Svetlana Guskova;;;MDA;1957;Female
NR;;10K;W;42:08.62;;Kathmandu;NEP;Outdoor;2019-12-03;Mariyam Abdul Kareem;;;MDV;1975;Female
NR;;10K;W;31:04.08;;San Juan Capistrano;USA;Outdoor;2023-03-04;Laura Galván;;;MEX;1991;Female
NR;;10K;W;33:24.79;;Bangkok;THA;Outdoor;2023-07-13;Munkhzaya Bayartsogt;;;MGL;1993;Female
NR;;10K;W;35:00.30;;Skopje;MKD;Outdoor;2022-04-17;Andrijana Pop Arsova;;;MKD;1990;Female
NR;;10K;W;34:55.78;;San Marino;SMR;Outdoor;2001-06-01;Carol Walsh;;;MLT;1962;Female
NR;;10K;W;34:57.0;;Bar;MNE;Outdoor;2014-04-13;Sladjana Perunović;;;MNE;1984;Female
NR;;10K;W;48:02.7;;Nice;FRA;Outdoor;1988-04-30;Adrienne Pastorelly;;;MON;1961;Female
NR;;10K;W;36:49.02;;Beira;MOZ;Outdoor;2002-06-24;Teresa Domingos;;;MOZ;;Female
NR;;10K;W;34:43.31;;Pace;FRA;Outdoor;2019-04-13;Paule-Marie Perrier;;;MRI;;Female
NR;;10K;W;33:52.2;;Yangon;MYA;Outdoor;1997-07-20;Win-Win Mar;;;MYA;;Female
NR;;10K;W;33:42.19;;Windhoek;NAM;Outdoor;1999-07-25;Elisabeth Mongudhi;;;NAM;1970;Female
NR;;10K;W;39:31.29;;Tegucigalpa;HON;Outdoor;2017-07-02;Yelka Mairena;;;NCA;;Female
NR;;10K;W;29:06.82;;Hengelo;NED;Outdoor;2021-06-06;Sifan Hassan;;;NED;1993;Female
NR;;10K;W;35:03.43;;Colombo;SRI;Outdoor;2006-08-25;Kanchhi Maya Koju;;;NEP;1981;Female
NR;;10K;W;47:13.9;;Middlegate;USA;Outdoor;1992-07-11;Virginia Christian-Bailey;;;NFI;;Female
NR;;10K;W;33:33.33;;Wichita;USA;Outdoor;2019-04-06;Aminat Olowora;;;NGR;1994;Female
NR;;10K;W;36:48.49;;Azusa;USA;Outdoor;2024-04-12;Nathania Tan;;;NMI;2001;Female
NR;;10K;W;30:13.74;;Oslo;NOR;Outdoor;1986-07-05;Ingrid Kristiansen;;;NOR;1956;Female
NR;;10K;W;30:35.54;;Stanford;USA;Outdoor;2008-05-04;Kim Smith;;;NZL;1981;Female
NR;;10K;W;40:42.7;;Lahore;PAK;Outdoor;2011-04-19;Rabia Ashiq;;;PAK;;Female
NR;;10K;W;37:14.99;;Ciudad de Panamá;PAN;Outdoor;2011-04-16;María Teresa Ferris;;;PAN;1984;Female
NR;;10K;W;33:18.22;;London;GBR;Outdoor;2017-08-05;Carmen Patricia Martínez;;;PAR;1982;Female
NR;;10K;W;31:56.62;;Stanford;USA;Outdoor;2015-05-02;Inés Melchor;;;PER;1986;Female
NR;;10K;W;34:40.3;;Manila;PHI;Outdoor;2001-05-17;Cristabel Martes;;;PHI;1979;Female
NR;;10K;W;34:48.07;;Celle;GER;Outdoor;2016-05-07;Mayada Al-Sayad;;;PLE;1992;Female
NR;;10K;W;50:04.91;;Abay;FSM;Outdoor;2018-07-16;Anaya Masang;;;PLW;;Female
NR;;10K;W;38:01.73;;Port Vila;VAN;Outdoor;1993-11-12;Rosemary Turare;;;PNG;1964;Female
NR;;10K;W;31:43.51;;Ostrava;CZE;Outdoor;2013-06-27;Karolina Nadolska;;;POL;1981;Female
NR;;10K;W;30:22.88;;Sydney;AUS;Outdoor;2000-09-30;Fernanda Ribeiro;;;POR;1969;Female
NR;;10K;W;32:02.0;;Pyongyang;PRK;Outdoor;1997-06-20;Hong Myong Hui;;;PRK;;Female
NR;;10K;W;32:36.03;;Stanford;USA;Outdoor;2017-05-05;Beverly Ramos;;;PUR;1987;Female
NR;;10K;W;31:11.24;;Athína;GRE;Outdoor;2004-08-27;Mihaela Prundus;;;ROU;1976;Female
NR;;10K;W;30:52.51;;London;GBR;Outdoor;1994-09-10;Elana Meyer;;;RSA;1966;Female
NR;;10K;W;30:23.07;;Saint-Denis;FRA;Outdoor;2003-08-23;Alla Zhilyayeva;;;RUS;1969;Female
NR;;10K;W;31:45.82;;Durban;RSA;Outdoor;2016-06-25;Salomé Nyirarukundo;;;RWA;1997;Female
NR;;10K;W;41:07.80;;Victoria;CAN;Outdoor;2006-04-28;Simone Jaffa;;;SEY;;Female
NR;;10K;W;36:27.39;;Chiangmai;THA;Outdoor;1995-12-11;Yvonne Danson Tan;;;SGP;;Female
NR;;10K;W;31:06.63;;Athína;GRE;Outdoor;2004-08-27;Helena Javornik;;;SLO;1966;Female
NR;;10K;W;50:09.4;;San Marino;SMR;Outdoor;2003-04-12;Mona Bucci Fristad;;;SMR;1964;Female
NR;;10K;W;37:54.60;;Suva;FIJ;Outdoor;2017-01-07;Sharon Firisua;;;SOL;1993;Female
NR;;10K;W;31:29.65;;Sydney;AUS;Outdoor;2000-09-30;Olivera Jevtić;;;SRB;1977;Female
NR;;10K;W;33:55.06;;Portland;USA;Outdoor;2018-06-09;Hiruni Wijayaratne;;;SRI;1990;Female
NR;;10K;W;37:55.31;;Durban;RSA;Outdoor;2016-06-25;Falicia Oyo;;;SSD;;Female
NR;;10K;W;33:20.09;;Dubai;UAE;Outdoor;2016-04-23;Amina Bakhit;;;SUD;1990;Female
NR;;10K;W;31:35.96;;Helsinki;FIN;Outdoor;1994-08-13;Daria Nauer;;;SUI;1966;Female
NR;;10K;W;41:11.21;;Río de Janeiro;BRA;Outdoor;2011-07-20;Ilsida Toemere;;;SUR;1991;Female
NR;;10K;W;32:47.24;;Stuttgart;FRG;Outdoor;1986-08-30;Ludmila Melicherová;;;SVK;1964;Female
NR;;10K;W;31:08.05;;Stockholm;SWE;Outdoor;2021-05-04;Meraf Bahta;;;SWE;1989;Female
NR;;10K;W;36:46.75;;Johannesburg;RSA;Outdoor;1999-09-17;Priscilla Mamba;;;SWZ;1972;Female
NR;;10K;W;36:11.94;;Bangkok;THA;Outdoor;1998-12-14;Zeinab Bakour;;;SYR;;Female
NR;;10K;W;31:32.02;;Villeneuve d'Ascq;FRA;Outdoor;1999-06-13;Restituta Joseph;;;TAN;1971;Female
NR;;10K;W;34:46.61;;Philadelphia;USA;Outdoor;2013-04-25;Jane Vongvorachoti;;;THA;1984;Female
NR;;10K;W;37:01.22;;Dushanbe;TJK;Outdoor;2016-06-13;Nadima Merzoyeva;;;TJK;1988;Female
NR;;10K;W;35:54.7;;Ashgabat;TKM;Outdoor;1999-05-16;Anna Markelova;;;TKM;;Female
NR;;10K;W;37:04.17;;Jakarta;INA;Outdoor;1988-09-01;Agida Fatima Amaral;;;TLS;;Female
NR;;10K;W;40:45.2;;Lomé;TOG;Outdoor;2008-05-01;Hélène Banasso;;;TOG;;Female
NR;;10K;W;33:39.90;;New Taipei City;TPE;Outdoor;2021-03-09;Hsieh Chien-Ho;;;TPE;1987;Female
NR;;10K;W;33:11.71;;Stanford;USA;Outdoor;2011-03-25;Tonya Nero;;;TTO;1988;Female
NR;;10K;W;33:12.98;;Bucureşti;ROU;Outdoor;2003-08-09;Soulef Bouguerra;;;TUN;1977;Female
NR;;10K;W;30:21.67;;Antalya;TUR;Outdoor;2006-04-15;Elvan Abeylegesse;;;TUR;1982;Female
NR;;10K;W;31:10.25;;Dubai;UAE;Outdoor;2016-04-23;Alia Mohamed Saeed;;;UAE;1991;Female
NR;;10K;W;31:01.04;;Eugene;USA;Outdoor;2022-07-16;Stella Chesang;;;UGA;1996;Female
NR;;10K;W;31:08.89;;Tula;RUS;Outdoor;2004-06-25;Nataliya Berkut;;;UKR;1975;Female
NR;;10K;W;35:56.58;;Montevideo;URU;Outdoor;2021-03-06;Lorena Sosa;;;URU;1985;Female
NR;;10K;W;30:03.82;;San Juan Capistrano;USA;Outdoor;2023-03-04;Alicia Monson;;;USA;1998;Female
NR;;10K;W;31:57.42;;London;GBR;Outdoor;2017-08-05;Sitora Khamidova;;;UZB;1989;Female
NR;;10K;W;42:14.65;;Apia;SAM;Outdoor;2019-07-17;Margaret Kuras;;;VAN;;Female
NR;;10K;W;32:29.73;;Burjassot;ESP;Outdoor;2023-03-25;Edymar Brea;;;VEN;1997;Female
NR;;10K;W;33:13.23;;Hanoi;VIE;Outdoor;2022-12-17;Nguyen Thi Oanh;;;VIE;1995;Female
NR;;10K;W;34:46.40;;Wichita;USA;Outdoor;2005-04-16;Miriam Kaumba;;;ZAM;1983;Female
NR;;10K;W;33:20.16;;Stuttgart;GER;Outdoor;1993-08-19;Julia Sakara;;;ZIM;1969;Female
NR;;10G;W;46:19.13;;Alger;ALG;Outdoor;2023-03-10;Souad Azzi;;;ALG;1999;Female
NR;;10G;W;41:57.22;;Seattle;USA;Outdoor;1990-07-24;Kerry Saxby-Junna;;;AUS;1961;Female
NR;;10G;W;45:41.3;;Bergen;NOR;Outdoor;1992-05-16;Vera Toporek;;;AUT;1967;Female
NR;;10G;W;51:18.9;;Weert;NED;Outdoor;1992-06-03;Christa Ceulemans;;;BEL;1967;Female
NR;;10G;W;1:12:05.00;;Ouagadougou;BUR;Outdoor;2007-12-08;Agnes Kra Brou;;;CIV;;Female
NR;;10G;W;51:52.0;;Yaoundé;CMR;Outdoor;2001-06-09;Anne Hortense Ebena;;;CMR;;Female
NR;;10G;W;58:52.07;;Pátra;GRE;Outdoor;2016-04-23;Sofia Olympiou;;;CYP;1994;Female
NR;;10G;W;48:01.04;;Romana;DOM;Outdoor;2024-03-09;Alexandra Toussaint;;;DOM;;Female
NR;;10G;W;42:14.12;;Gijón;ESP;Outdoor;2016-07-23;Raquel González;;;ESP;1989;Female
NR;;10G;W;46:48.99;;Tallinn;EST;Outdoor;2022-06-26;Jekaterina Mirotvortseva;;;EST;2002;Female
NR;;10G;W;44:49.0;;Addis Ababa;ETH;Outdoor;2021-04-11;Yehualeye Beletew;;;ETH;1998;Female
NR;;10G;W;43:35.52;;Canberra;AUS;Outdoor;2024-01-27;Clemence Beretta;;;FRA;1997;Female
NR;;10G;W;45:09.57;;Norwich;GBR;Outdoor;2000-08-12;Lisa Kehler;;;GBR;1967;Female
NR;;10G;W;42:55.85;;Dráma;GRE;Outdoor;2016-04-23;Déspina Zapounídou;;;GRE;1985;Female
NR;;10G;W;45:46.93;;Kitami;JPN;Outdoor;2018-07-07;Jessica Ching Siu Nga;;;HKG;1987;Female
NR;;10G;W;46:19.6;;UNKNOWN;???;Outdoor;1998-11-21;Tersiana Riwu Rohi;;;INA;1970;Female
NR;;10G;W;43:38.83;;Birmingham;GBR;Outdoor;2022-08-06;Priyanka Goswami;;;IND;1996;Female
NR;;10G;W;52:31.00;;Tehran;IRI;Outdoor;2017-08-11;Zahra Jaafarabadi;;;IRI;1986;Female
NR;;10G;W;41:57.29;;Orvieto;ITA;Outdoor;2017-04-23;Antonella Palmisano;;;ITA;1991;Female
NR;;10G;W;42:51.82;;Nagasaki;JPN;Outdoor;2019-12-08;Kumiko Okada;;;JPN;1991;Female
NR;;10G;W;43:51.00;;Almaty;KAZ;Outdoor;1997-09-17;Svetlana Tolstaya;;;KAZ;1971;Female
NR;;10G;W;43:50.86;;Birmingham;GBR;Outdoor;2022-08-06;Emily Ngii;;;KEN;1986;Female
NR;;10G;W;46:50.5;;Cheboksary;URS;Outdoor;1987-06-07;Zoya Mustafeyeva;;;KGZ;;Female
NR;;10G;W;44:32.22;;Changwon;KOR;Outdoor;2012-06-20;Jeon Yang-Eun;;;KOR;1988;Female
NR;;10G;W;1:04:50.25;;Bangkok;THA;Outdoor;2016-07-07;Bongone Vanmany;;;LAO;;Female
NR;;10G;W;56:42.70;;Beyrouth;LBN;Outdoor;2019-06-29;Sandy Karam;;;LBN;1996;Female
NR;;10G;W;47:27.04;;Rabat;MAR;Outdoor;2022-07-03;Soukaina Bouad;;;MAR;;Female
NR;;10G;W;45:22.05;;Bandar Seri Begawan;BRU;Outdoor;1999-08-09;Yuan Yufang;;;MAS;1976;Female
NR;;10G;W;46:29.9;;Cheboksary;URS;Outdoor;1987-06-07;Yulia Lisnik;;;MDA;1966;Female
NR;;10G;W;50:48.2;;Ulan Bator;MGL;Outdoor;2008-06-06;Volooj Otgontuul;;;MGL;1979;Female
NR;;10G;W;57:10.7;;Maputo;MOZ;Outdoor;2001-07-08;Hamida Mabunda;;;MOZ;;Female
NR;;10G;W;47:05.8;;Yangon;MYA;Outdoor;2001-01-30;Khin Mar Soe;;;MYA;1978;Female
NR;;10G;W;50:14.9;;Zonhoven;BEL;Outdoor;1983-05-06;Marica Onos-Zethof;;;NED;1956;Female
NR;;10G;W;43:01.60;;Örnsköldsvik;SWE;Outdoor;1992-04-07;Anne-Marie Judkins;;;NZL;1964;Female
NR;;10G;W;1:01:52.09;;Aleppo;SYR;Outdoor;2010-09-18;Aya Abbas;;;PLE;;Female
NR;;10G;W;42:47.4;;Fana;NOR;Outdoor;1993-08-05;Katarzyna Radtke;;;POL;1969;Female
NR;;10G;W;43:08.17;;Seixal;POR;Outdoor;2008-07-19;Ana Cabecinha;;;POR;1984;Female
NR;;10G;W;41:56.23;;Seattle;USA;Outdoor;1990-07-24;Nadezhda Ryashkina;;;RUS;1967;Female
NR;;10G;W;53:33.46;;New Delhi;IND;Outdoor;1989-12-17;Helen Low;;;SGP;;Female
NR;;10G;W;1:02:13.1;;Garoua;CMR;Outdoor;2003-08-01;Fumilay Fonseca;;;STP;1988;Female
NR;;10G;W;1:22:58.3;;El Djezair;ALG;Outdoor;2004-10-07;Mashair Ali;;;SUD;;Female
NR;;10G;W;45:27.50;;Monthey;SUI;Outdoor;2018-04-21;Mária Czaková;;;SVK;1988;Female
NR;;10G;W;50:24.5;;Damascus;SYR;Outdoor;2009-10-08;Rania Mohamed Othman;;;SYR;;Female
NR;;10G;W;52:54.01;;Bangkok;THA;Outdoor;2021-12-22;Kotchaporn Tangsriwong;;;THA;2000;Female
NR;;10G;W;48:30.68;;Kaohsiung;TPE;Outdoor;2020-02-28;Chiang Chia-Jou;;;TPE;2002;Female
NR;;10G;W;44:11.12;;Bursa;TUR;Outdoor;2023-06-10;Meryem Bekmez;;;TUR;2000;Female
NR;;10G;W;57:20.03;;Amman;JOR;Outdoor;2012-05-16;Munira Al-Balooshi;;;UAE;;Female
NR;;10G;W;43:37.78;;Praha;CZE;Outdoor;2023-10-21;Lyudmyla Olyanovska;;;UKR;1993;Female
NR;;10G;W;45:53.76;;Kyiv;URS;Outdoor;1988-07-30;Rusina Ivoylova;;;UZB;;Female
NR;;10G;W;41:22.5;;Saransk;RUS;Indoor;2023-09-24;Elvira Khasanova;;;RUS;2000;Female
NR;;100;W;13.29;0.3;Tokyo;JPN;Outdoor;2021-07-30;Kimia Yousufi;;;AFG;1996;Female
NR;;100;W;11.98;;Edwardsville;USA;Outdoor;1998-05-08;Desiree Cocks;;;AIA;1979;Female
NR;;100;W;11.67;;Tirane;ALB;Outdoor;2006-07-24;Klodiana Shala;;;ALB;1979;Female
NR;;100;W;11.61;-1.5;El Djezair;ALG;Outdoor;2007-08-07;Souheir Bouali;;;ALG;1990;Female
NR;;100;W;12.01;1.5;Gavà;ESP;Outdoor;2018-06-16;Cristina Llovera;;;AND;1996;Female
NR;;100;W;11.69;;Porto;POR;Outdoor;1995-06-30;Antónia Margarete de Jesus;;;ANG;1974;Female
NR;;100;W;11.08;0.4;Eugene;USA;Outdoor;2022-06-09;Joella Lloyd;;;ANT;2002;Female
NR;;100;W;11.4;1.4;Cochabamba;BOL;Outdoor;2018-05-13;Victoria Woodward;;;ARG;1991;Female
NR;;100;W;11.84;0.3;Krasnodar;RUS;Outdoor;2015-06-06;Diana Khubeseryan;;;ARM;1994;Female
NR;;100;W;11.73;0.9;La Habana;CUB;Outdoor;1983-07-22;Evelyne Farrell;;;ARU;1960;Female
NR;;100;W;12.83;0.2;Honiara;SOL;Outdoor;2023-11-27;Filomenaleonisa Iakopo;;;ASA;2006;Female
NR;;100;W;11.1;1.6;Canberra;AUS;Outdoor;2024-01-27;Torrie Lewis;;;AUS;2005;Female
NR;;100;W;11.15;0.0;Salzburg-Rif;AUT;Outdoor;2003-08-09;Karin Mayr-Krifka;;;AUT;1971;Female
NR;;100;W;11.61;0.0;Schaan;LIE;Outdoor;2018-06-09;Zakiyya Hasanova;;;AZE;1995;Female
NR;;100;W;10.84;1.9;Lausanne;SUI;Outdoor;2005-07-05;Chandra Sturrup;;;BAH;1971;Female
NR;;100;W;11.95;1.0;Dhaka;BAN;Outdoor;2022-09-23;Shirin Akter;;;BAN;1994;Female
NR;;100;W;11.14;2.0;Tampa;USA;Outdoor;2021-05-16;Tristan Evelyn;;;BAR;1998;Female
NR;;100;W;12.73;;Al Qâhira;EGY;Outdoor;1991-09-22;Francoise Bucumi;;;BDI;;Female
NR;;100;W;11.04;2.0;Bruxelles;BEL;Outdoor;2006-07-09;Kim Gevaert;;;BEL;1978;Female
NR;;100;W;11.55;2.0;Doha;QAT;Outdoor;2006-05-12;Fabienne Féraez;;;BEN;1976;Female
NR;;100;W;11.46;;Knoxville;USA;Outdoor;1977-04-15;Debbie Jones;;;BER;1959;Female
NR;;100;W;14.41;-0.3;Ho Chi Minh;VIE;Outdoor;2016-06-03;Sangay Wangmo;;;BHU;1998;Female
NR;;100;W;12.0;0.6;Zenica;BIH;Outdoor;2023-07-08;Neira Bosnić;;;BIH;2000;Female
NR;;100;W;11.46;1.3;Bradenton;USA;Outdoor;2017-05-25;Kaina Martínez;;;BIZ;1986;Female
NR;;100;W;10.92;0.1;Athína;GRE;Outdoor;2004-08-21;Yulia Nestsiarenka;;;BLR;1979;Female
